filename,band,candidate_time,dm,snr,fil_file,wait_time,date,obs_time,file_path
CRAB_PH_Band_2024_07_31_15_46_47_tcand_4.8566400_dm_56.9_snr_16.3.h5,PH,2024-07-31 15:46:51.856640,56.9,16.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:02.793984,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_39.0577920_dm_56.9_snr_20.6.h5,PH,2024-07-31 15:47:26.057792,56.9,20.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:01.725504,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_40.7829120_dm_56.9_snr_34.3.h5,PH,2024-07-31 15:47:27.782912,56.9,34.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:01.725120,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_93.3189120_dm_56.9_snr_119.2.h5,PH,2024-07-31 15:48:20.318912,56.9,119.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:15.527424,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_100.9303680_dm_56.9_snr_42.5.h5,PH,2024-07-31 15:48:27.930368,56.9,42.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:00.797952,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_107.8992000_dm_56.9_snr_37.1.h5,PH,2024-07-31 15:48:34.899200,56.9,37.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:02.401920,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_189.2574720_dm_56.9_snr_46.4.h5,PH,2024-07-31 15:49:56.257472,56.9,46.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:00.236928,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_259.9257600_dm_56.9_snr_18.9.h5,PH,2024-07-31 15:51:06.925760,56.9,18.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:15.123072,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_262.4288640_dm_56.9_snr_21.6.h5,PH,2024-07-31 15:51:09.428864,56.9,21.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:02.503104,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_343.0093440_dm_56.9_snr_29.1.h5,PH,2024-07-31 15:52:30.009344,56.9,29.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:28.078080,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_344.9374080_dm_56.9_snr_29.4.h5,PH,2024-07-31 15:52:31.937408,56.9,29.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:00.697344,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_356.2364160_dm_56.9_snr_186.0.h5,PH,2024-07-31 15:52:43.236416,56.9,186.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:02.265984,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_359.9911680_dm_56.9_snr_38.8.h5,PH,2024-07-31 15:52:46.991168,56.9,38.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:01.826688,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_384.4156800_dm_56.9_snr_16.8.h5,PH,2024-07-31 15:53:11.415680,56.9,16.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:00.203136,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_499.8057600_dm_56.9_snr_17.2.h5,PH,2024-07-31 15:55:06.805760,56.9,17.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:05.716800,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_15_46_47_tcand_566.6849280_dm_56.9_snr_20.8.h5,PH,2024-07-31 15:56:13.684928,56.9,20.0,CRAB_PH_Band_2024_07_31_15_46_47.fil,0 days 00:00:01.792704,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_15_46_47.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_0.3344640_dm_56.9_snr_20.0.h5,PH,2024-07-31 16:36:52.334464,56.9,20.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_43.3309440_dm_56.9_snr_55.3.h5,PH,2024-07-31 16:37:35.330944,56.9,55.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:03.416832,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_48.1006080_dm_56.9_snr_17.9.h5,PH,2024-07-31 16:37:40.100608,56.9,17.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:04.769664,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_55.2048000_dm_56.9_snr_61.7.h5,PH,2024-07-31 16:37:47.204800,56.9,61.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:01.488384,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_66.0773760_dm_56.9_snr_30.6.h5,PH,2024-07-31 16:37:58.077376,56.9,30.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:05.392512,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_69.9880320_dm_56.9_snr_18.0.h5,PH,2024-07-31 16:38:01.988032,56.9,18.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:00.507456,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_89.3381760_dm_56.9_snr_27.4.h5,PH,2024-07-31 16:38:21.338176,56.9,27.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:04.701504,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_97.2539520_dm_56.9_snr_17.2.h5,PH,2024-07-31 16:38:29.253952,56.9,17.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:07.915776,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_119.5472640_dm_56.9_snr_18.0.h5,PH,2024-07-31 16:38:51.547264,56.9,18.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:07.137984,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_156.8265600_dm_56.9_snr_36.5.h5,PH,2024-07-31 16:39:28.826560,56.9,36.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:00.676608,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_199.0788480_dm_56.9_snr_16.5.h5,PH,2024-07-31 16:40:11.078848,56.9,16.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:06.393984,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_227.2919040_dm_56.9_snr_24.8.h5,PH,2024-07-31 16:40:39.291904,56.9,24.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:02.706432,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_283.0554240_dm_56.9_snr_23.3.h5,PH,2024-07-31 16:41:35.055424,56.9,23.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:03.179904,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_333.1228800_dm_56.4_snr_19.5.h5,PH,2024-07-31 16:42:25.122880,56.4,19.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:06.072000,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_343.1892480_dm_56.9_snr_26.4.h5,PH,2024-07-31 16:42:35.189248,56.9,26.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:10.066368,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_367.7495040_dm_56.4_snr_23.1.h5,PH,2024-07-31 16:42:59.749504,56.4,23.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:02.064192,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_489.6339840_dm_56.9_snr_24.5.h5,PH,2024-07-31 16:45:01.633984,56.9,24.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:01:29.612544,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_526.0337280_dm_56.9_snr_28.9.h5,PH,2024-07-31 16:45:38.033728,56.9,28.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:04.587072,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_527.1502080_dm_56.9_snr_25.7.h5,PH,2024-07-31 16:45:39.150208,56.9,25.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:01.116480,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_36_52_tcand_538.5504000_dm_56.9_snr_23.6.h5,PH,2024-07-31 16:45:50.550400,56.9,23.0,CRAB_PH_Band_2024_07_31_16_36_52.fil,0 days 00:00:11.400192,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_36_52.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_189.5070720_dm_56.9_snr_18.4.h5,PH,2024-07-31 16:50:02.507072,56.9,18.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:01.183680,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_204.4254720_dm_56.9_snr_108.5.h5,PH,2024-07-31 16:50:17.425472,56.9,108.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:06.258240,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_219.9868800_dm_56.9_snr_16.0.h5,PH,2024-07-31 16:50:32.986880,56.9,16.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:14.241984,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_238.5726720_dm_56.9_snr_18.8.h5,PH,2024-07-31 16:50:51.572672,56.9,18.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:16.825920,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_240.8593920_dm_56.9_snr_16.0.h5,PH,2024-07-31 16:50:53.859392,56.9,16.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:00.980928,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_289.7896320_dm_56.9_snr_17.7.h5,PH,2024-07-31 16:51:42.789632,56.9,17.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:00.555264,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_379.2867840_dm_56.9_snr_22.0.h5,PH,2024-07-31 16:53:12.286784,56.9,22.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:02.029824,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_405.7745280_dm_56.9_snr_17.0.h5,PH,2024-07-31 16:53:38.774528,56.9,17.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:01.623744,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_410.3424000_dm_56.4_snr_22.8.h5,PH,2024-07-31 16:53:43.342400,56.4,22.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:03.011712,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_516.5637120_dm_56.9_snr_19.7.h5,PH,2024-07-31 16:55:29.563712,56.9,19.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:10.249536,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_520.7925120_dm_56.9_snr_24.9.h5,PH,2024-07-31 16:55:33.792512,56.9,24.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:01.928448,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_541.5634560_dm_56.9_snr_35.4.h5,PH,2024-07-31 16:55:54.563456,56.9,35.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:02.774016,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_16_46_53_tcand_594.2686080_dm_56.9_snr_16.4.h5,PH,2024-07-31 16:56:47.268608,56.9,16.0,CRAB_PH_Band_2024_07_31_16_46_53.fil,0 days 00:00:14.194368,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_16_46_53.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_2.3639040_dm_56.9_snr_35.9.h5,PH,2024-07-31 17:02:46.363904,56.9,35.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_8.6899200_dm_56.9_snr_21.2.h5,PH,2024-07-31 17:02:52.689920,56.9,21.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:06.326016,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_43.8718080_dm_56.9_snr_17.4.h5,PH,2024-07-31 17:03:27.871808,56.9,17.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:22.360320,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_113.8634880_dm_56.9_snr_18.7.h5,PH,2024-07-31 17:04:37.863488,56.9,18.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:14.545920,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_166.2305280_dm_56.9_snr_25.4.h5,PH,2024-07-31 17:05:30.230528,56.9,25.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:15.933504,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_194.3084160_dm_56.9_snr_29.0.h5,PH,2024-07-31 17:05:58.308416,56.9,29.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:01.623936,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_219.5784960_dm_56.9_snr_18.2.h5,PH,2024-07-31 17:06:23.578496,56.9,18.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:21.075264,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_271.5868800_dm_56.9_snr_22.9.h5,PH,2024-07-31 17:07:15.586880,56.9,22.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:03.193536,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_392.2068480_dm_56.9_snr_20.8.h5,PH,2024-07-31 17:09:16.206848,56.9,20.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:48.172416,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_421.7053440_dm_56.9_snr_17.5.h5,PH,2024-07-31 17:09:45.705344,56.9,17.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:02.672448,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_426.3736320_dm_56.9_snr_16.1.h5,PH,2024-07-31 17:09:50.373632,56.9,16.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:04.668288,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_432.3615360_dm_56.9_snr_26.9.h5,PH,2024-07-31 17:09:56.361536,56.9,26.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:05.987904,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_432.9027840_dm_56.9_snr_43.5.h5,PH,2024-07-31 17:09:56.902784,56.9,43.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:00.338880,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_446.3329920_dm_56.9_snr_25.0.h5,PH,2024-07-31 17:10:10.332992,56.9,25.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:05.209920,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_517.2380160_dm_56.9_snr_20.5.h5,PH,2024-07-31 17:11:21.238016,56.9,20.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:14.783040,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_554.9232000_dm_56.9_snr_21.0.h5,PH,2024-07-31 17:11:58.923200,56.9,21.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:10.608384,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_07_31_17_02_44_tcand_597.4800000_dm_56.9_snr_38.0.h5,PH,2024-07-31 17:12:41.480000,56.9,38.0,CRAB_PH_Band_2024_07_31_17_02_44.fil,0 days 00:00:01.488768,2024-07-31,600.0,./2024-07-31/PH_Band/CRAB_PH_Band_2024_07_31_17_02_44.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_24.5055360_dm_56.9_snr_24.9.h5,PH,2024-08-02 09:22:04.505536,56.9,24.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:00.609024,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_63.0700800_dm_56.9_snr_25.4.h5,PH,2024-08-02 09:22:43.070080,56.9,25.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:05.175552,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_67.4678400_dm_56.9_snr_19.5.h5,PH,2024-08-02 09:22:47.467840,56.9,19.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:04.397760,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_74.9103360_dm_56.9_snr_20.5.h5,PH,2024-08-02 09:22:54.910336,56.9,20.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:03.619584,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_100.7216640_dm_56.9_snr_23.8.h5,PH,2024-08-02 09:23:20.721664,56.9,23.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:07.171008,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_115.4035200_dm_56.9_snr_19.9.h5,PH,2024-08-02 09:23:35.403520,56.9,19.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:01.014912,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_118.2111360_dm_56.9_snr_17.0.h5,PH,2024-08-02 09:23:38.211136,56.9,17.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:02.807616,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_120.2413440_dm_56.4_snr_19.5.h5,PH,2024-08-02 09:23:40.241344,56.4,19.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:02.030208,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_128.9009280_dm_56.9_snr_17.2.h5,PH,2024-08-02 09:23:48.900928,56.9,17.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:01.319232,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_134.1784320_dm_56.9_snr_19.6.h5,PH,2024-08-02 09:23:54.178432,56.9,19.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:05.277504,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_186.4773120_dm_56.9_snr_18.0.h5,PH,2024-08-02 09:24:46.477312,56.9,18.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:03.889920,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_214.1157120_dm_56.9_snr_19.2.h5,PH,2024-08-02 09:25:14.115712,56.9,19.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:04.160064,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_221.9299200_dm_56.9_snr_16.6.h5,PH,2024-08-02 09:25:21.929920,56.9,16.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:06.021312,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_246.2528640_dm_56.9_snr_92.9.h5,PH,2024-08-02 09:25:46.252864,56.9,92.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:05.716992,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_246.5370240_dm_56.9_snr_29.4.h5,PH,2024-08-02 09:25:46.537024,56.9,29.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:00.284160,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
CRAB_PH_Band_2024_08_02_09_21_40_tcand_278.4040320_dm_56.9_snr_31.3.h5,PH,2024-08-02 09:26:18.404032,56.9,31.0,CRAB_PH_Band_2024_08_02_09_21_40.fil,0 days 00:00:07.422336,2024-08-02,600.0,./2024-08-02/PH_Band/CRAB_PH_Band_2024_08_02_09_21_40.fil
